PlayerName,CurrentTime,Latitude,Longitude,Altitude,Azimuth,BatteryLevel
drone001Lidar,00:00:00,-1.670278E-06,-2.748175E-06,0.08946119,-0.0001221359,99.99917
drone001Lidar,00:00:01,4.411621E-05,0.0001007682,0.08655044,-0.0006748996,99.95629
drone001Lidar,00:00:02,4.354516E-05,0.0001024143,0.0865505,-0.0006571506,99.91479
drone001Lidar,00:00:03,4.355196E-05,0.0001024095,0.0865505,-0.0006573889,99.87328
drone001Lidar,00:00:04,4.353861E-05,0.0001024403,0.0865505,-0.0006568456,99.83178
drone001Lidar,00:00:05,4.354062E-05,0.0001024215,0.0865505,-0.0006575251,99.79028
drone001Lidar,00:00:06,4.354651E-05,0.000102429,0.0865505,-0.0006571577,99.74877
drone001Lidar,00:00:07,4.355318E-05,0.0001024434,0.0865505,-0.0006581726,99.70727
drone001Lidar,00:00:08,4.353314E-05,0.0001024287,0.08655049,-0.0006573186,99.66576
drone001Lidar,00:00:09,4.355681E-05,0.0001024507,0.0865505,-0.0006583856,99.62426
drone001Lidar,00:00:10,4.352948E-05,0.0001024232,0.0865505,-0.0006570446,99.58276
drone001Lidar,00:00:11,4.35513E-05,0.0001024168,0.0865505,-0.0006578458,99.54125
drone001Lidar,00:00:12,4.354526E-05,0.0001024445,0.0865505,-0.0006572185,99.49975
drone001Lidar,00:00:13,4.354783E-05,0.0001024417,0.0865505,-0.0006571254,99.45824
drone001Lidar,00:00:14,4.355154E-05,0.0001024485,0.0865505,-0.0006576295,99.41674
drone001Lidar,00:00:15,4.355564E-05,0.000102434,0.0865505,-0.0006576532,99.37524
drone001Lidar,00:00:16,4.357778E-05,0.000102424,0.0865505,-0.0006572945,99.33456
drone001Lidar,00:00:17,4.354638E-05,0.0001024242,0.0865505,-0.0006572542,99.29223
drone001Lidar,00:00:18,4.356216E-05,0.0001024288,0.0865505,-0.0006575313,99.25072
drone001Lidar,00:00:19,4.35502E-05,0.0001024259,0.0865505,-0.000657564,99.20922
drone001Lidar,00:00:20,4.35373E-05,0.000102436,0.0865505,-0.0006571611,99.16772
drone001Lidar,00:00:21,4.356299E-05,0.0001024392,0.0865505,-0.0006572204,99.12621
drone001Lidar,00:00:22,4.35644E-05,0.0001024437,0.0865505,-0.0006575789,99.08554
drone001Lidar,00:00:23,4.354962E-05,0.0001024303,0.0865505,-0.0006574882,99.04321
drone001Lidar,00:00:24,4.356353E-05,0.0001024339,0.0865505,-0.0006574778,99.0017
drone001Lidar,00:00:25,4.355751E-05,0.0001024303,0.0865505,-0.0006573857,98.9602
drone001Lidar,00:00:26,4.356182E-05,0.0001024377,0.0865505,-0.0006567833,98.91953
drone001Lidar,00:00:27,4.355687E-05,0.0001024199,0.0865505,-0.0006572385,98.87719
drone001Lidar,00:00:28,4.35678E-05,0.0001024307,0.0865505,-0.0006568425,98.83569
drone001Lidar,00:00:29,4.355214E-05,0.0001024242,0.0865505,-0.0006573108,98.79418
drone001Lidar,00:00:30,4.356051E-05,0.0001024398,0.0865505,-0.0006572844,98.75268
drone001Lidar,00:00:31,4.355602E-05,0.000102418,0.0865505,-0.0006574828,98.71117
drone001Lidar,00:00:32,4.355426E-05,0.0001024249,0.0865505,-0.0006573073,98.66967
drone001Lidar,00:00:33,4.354672E-05,0.0001024258,0.0865505,-0.0006581204,98.62817
drone001Lidar,00:00:34,4.354977E-05,0.0001024338,0.0865505,-0.0006579518,98.58666
drone001Lidar,00:00:35,4.356142E-05,0.0001024253,0.0865505,-0.0006577742,98.54516
