PlayerName,CurrentTime,Latitude,Longitude,Altitude,Azimuth,BatteryLevel,CurrentState,MissionId,MissionStatus,arrivalDateTime,action,priority,packageWeight
DRO002B,10:11:56,259.52,300.97,99.64,270.71,76.77,MoveToCheckPoint,d96e3fdf-d858-4e18-8b64-60ab36198ea1,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.45
DRO001A,10:12:01,100.33,376,68.69,179.78,96.29,Land,3136809c-401a-4489-b7e4-afc5f08cbe8d,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.47
DRO002B,10:12:01,260.7,204.74,99.64,270.71,76.23,MoveToPickupPackage,d96e3fdf-d858-4e18-8b64-60ab36198ea1,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.45
DRO001A,10:12:06,100.33,376,34.61,180,95.71,Land,3136809c-401a-4489-b7e4-afc5f08cbe8d,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.47
DRO002B,10:12:06,261.88,109.11,99.64,270.71,75.68,MoveToPickupPackage,d96e3fdf-d858-4e18-8b64-60ab36198ea1,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.45
DRO001A,10:12:11,100.33,376,13.12,180,95.14,Land,3136809c-401a-4489-b7e4-afc5f08cbe8d,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.47
DRO002B,10:12:11,262.52,57.7,99.64,270.71,75.1,MoveToPickupPackage,d96e3fdf-d858-4e18-8b64-60ab36198ea1,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.45
DRO001A,10:12:16,100.33,376,4.24,180,94.57,Land,3136809c-401a-4489-b7e4-afc5f08cbe8d,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.47
DRO002B,10:12:16,262.51,58.47,91.39,313.64,74.62,Land,d96e3fdf-d858-4e18-8b64-60ab36198ea1,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.45
DRO001A,10:12:21,100.33,376,3.32,180,94.16,PickUpPackage,3136809c-401a-4489-b7e4-afc5f08cbe8d,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.47
DRO002B,10:12:21,262.51,58.46,52.89,314.99,74.08,Land,d96e3fdf-d858-4e18-8b64-60ab36198ea1,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.45
DRO001A,10:12:26,100.33,376,3.74,188.28,94.03,TakeOff,3136809c-401a-4489-b7e4-afc5f08cbe8d,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.47
DRO002B,10:12:26,262.51,58.46,24.38,315,73.51,Land,d96e3fdf-d858-4e18-8b64-60ab36198ea1,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.45
DRO001A,10:12:31,100.33,376,30.73,355.52,93.24,TakeOff,3136809c-401a-4489-b7e4-afc5f08cbe8d,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.47
DRO002B,10:12:31,262.51,58.46,8.46,315,72.93,Land,d96e3fdf-d858-4e18-8b64-60ab36198ea1,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.45
DRO001A,10:12:36,100.33,376,78.44,355.86,92.56,TakeOff,3136809c-401a-4489-b7e4-afc5f08cbe8d,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.47
DRO002B,10:12:36,262.51,58.46,4.86,315,72.37,PickUpPackage,d96e3fdf-d858-4e18-8b64-60ab36198ea1,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.45
DRO001A,10:12:41,100.74,375.97,99.61,355.86,92,MoveToCheckPoint,3136809c-401a-4489-b7e4-afc5f08cbe8d,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.47
DRO002B,10:12:41,262.51,58.46,4.52,315,72.21,PickUpPackage,d96e3fdf-d858-4e18-8b64-60ab36198ea1,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.45
DRO001A,10:12:46,118.89,374.64,99.61,355.86,91.32,MoveToCheckPoint,3136809c-401a-4489-b7e4-afc5f08cbe8d,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.47
DRO002B,10:12:46,262.51,58.46,12.15,33.2,71.75,TakeOff,d96e3fdf-d858-4e18-8b64-60ab36198ea1,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.45
DRO001A,10:12:51,162.38,371.47,99.61,355.86,90.63,MoveToCheckPoint,3136809c-401a-4489-b7e4-afc5f08cbe8d,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.47
DRO002B,10:12:51,262.51,58.46,52.99,34.35,71.02,TakeOff,d96e3fdf-d858-4e18-8b64-60ab36198ea1,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.45
DRO001A,10:12:56,230.83,366.48,99.61,355.86,89.95,MoveToCheckPoint,3136809c-401a-4489-b7e4-afc5f08cbe8d,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.47
DRO002B,10:12:56,262.51,58.46,96.56,34.37,70.42,TakeOff,d96e3fdf-d858-4e18-8b64-60ab36198ea1,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.45
DRO001A,10:13:01,322.28,359.84,99.61,355.86,89.26,MoveToDelivery,3136809c-401a-4489-b7e4-afc5f08cbe8d,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.47
DRO002B,10:13:01,267.1,61.69,99.57,34.37,69.82,MoveToCheckPoint,d96e3fdf-d858-4e18-8b64-60ab36198ea1,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.45
DRO001A,10:13:06,417.53,353.02,99.61,355.86,88.57,MoveToDelivery,3136809c-401a-4489-b7e4-afc5f08cbe8d,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.47
DRO002B,10:13:07,292.04,78.8,99.57,34.37,69.15,MoveToCheckPoint,d96e3fdf-d858-4e18-8b64-60ab36198ea1,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.45
DRO001A,10:13:12,460.17,350,99.61,355.86,87.85,MoveToDelivery,3136809c-401a-4489-b7e4-afc5f08cbe8d,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.47
DRO002B,10:13:12,337.72,110.12,99.57,34.37,68.48,MoveToCheckPoint,d96e3fdf-d858-4e18-8b64-60ab36198ea1,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.45
DRO001A,10:13:17,457.9,350.1,93.01,275.77,87.24,Land,3136809c-401a-4489-b7e4-afc5f08cbe8d,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.47
DRO002B,10:13:17,405.6,156.72,99.57,34.37,67.8,MoveToDelivery,d96e3fdf-d858-4e18-8b64-60ab36198ea1,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.45
DRO001A,10:13:22,457.9,350.1,63.28,270.04,86.55,Land,3136809c-401a-4489-b7e4-afc5f08cbe8d,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.47
DRO002B,10:13:22,439.88,179.34,99.57,34.37,67.1,MoveToDelivery,d96e3fdf-d858-4e18-8b64-60ab36198ea1,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.45
DRO001A,10:13:27,457.9,350.1,45.31,270,85.83,Land,3136809c-401a-4489-b7e4-afc5f08cbe8d,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.47
DRO002B,10:13:27,437.84,178.39,92.45,279.05,66.5,Land,d96e3fdf-d858-4e18-8b64-60ab36198ea1,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.45
DRO001A,10:13:32,457.9,350.1,40.28,270,85.12,DeliverPackage,3136809c-401a-4489-b7e4-afc5f08cbe8d,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.47
DRO002B,10:13:32,437.85,178.39,71.05,270.04,65.8,Land,d96e3fdf-d858-4e18-8b64-60ab36198ea1,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.45
DRO001A,10:13:37,457.9,350.1,39.72,270,84.81,DeliverPackage,3136809c-401a-4489-b7e4-afc5f08cbe8d,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.47
DRO002B,10:13:37,437.85,178.39,62.4,270,65.1,Land,d96e3fdf-d858-4e18-8b64-60ab36198ea1,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.45
DRO001A,10:13:39,457.9,350.1,39.72,270,84.81,TakeOff,3136809c-401a-4489-b7e4-afc5f08cbe8d,PackageDelivered,2025-07-24_10-11-08,PickAndDelivery,2,3.47
DRO002B,10:13:42,437.85,178.39,61.92,270,64.64,DeliverPackage,d96e3fdf-d858-4e18-8b64-60ab36198ea1,InProgress,2025-07-24_10-11-08,PickAndDelivery,2,3.45
DRO001A,10:13:44,457.9,350.1,58.07,198.07,84.21,TakeOff,3136809c-401a-4489-b7e4-afc5f08cbe8d,PackageDelivered,2025-07-24_10-11-08,PickAndDelivery,2,3.47
DRO002B,10:13:45,437.85,178.39,61.92,270,64.63,TakeOff,d96e3fdf-d858-4e18-8b64-60ab36198ea1,PackageDelivered,2025-07-24_10-11-08,PickAndDelivery,2,3.45
DRO001A,10:13:49,457.9,350.1,98.02,197.65,83.7,TakeOff,3136809c-401a-4489-b7e4-afc5f08cbe8d,PackageDelivered,2025-07-24_10-11-08,PickAndDelivery,2,3.47
DRO002B,10:13:51,437.85,178.39,80.21,104.84,64.03,TakeOff,d96e3fdf-d858-4e18-8b64-60ab36198ea1,PackageDelivered,2025-07-24_10-11-08,PickAndDelivery,2,3.45
DRO001A,10:13:54,451.07,347.88,99.69,197.65,83.19,MoveToCheckPoint,3136809c-401a-4489-b7e4-afc5f08cbe8d,PackageDelivered,2025-07-24_10-11-08,PickAndDelivery,2,3.47
DRO002B,10:13:56,437.59,178.85,99.64,120.49,63.56,MoveToCheckPoint,d96e3fdf-d858-4e18-8b64-60ab36198ea1,PackageDelivered,2025-07-24_10-11-08,PickAndDelivery,2,3.45
DRO001A,10:13:59,420.46,338.1,99.69,197.65,82.63,MoveToCheckPoint,3136809c-401a-4489-b7e4-afc5f08cbe8d,PackageDelivered,2025-07-24_10-11-08,PickAndDelivery,2,3.47
DRO002B,10:14:01,428.09,195.06,99.64,120.48,63.01,MoveToCheckPoint,d96e3fdf-d858-4e18-8b64-60ab36198ea1,PackageDelivered,2025-07-24_10-11-08,PickAndDelivery,2,3.45
DRO001A,10:14:04,365.91,320.68,99.69,197.65,82.08,MoveToCheckPoint,3136809c-401a-4489-b7e4-afc5f08cbe8d,PackageDelivered,2025-07-24_10-11-08,PickAndDelivery,2,3.47
DRO002B,10:14:06,405.7,233.05,99.64,120.48,62.45,MoveToCheckPoint,d96e3fdf-d858-4e18-8b64-60ab36198ea1,PackageDelivered,2025-07-24_10-11-08,PickAndDelivery,2,3.45
DRO001A,10:14:09,287.54,295.62,99.69,197.65,81.52,MoveToCheckPoint,3136809c-401a-4489-b7e4-afc5f08cbe8d,PackageDelivered,2025-07-24_10-11-08,PickAndDelivery,2,3.47
DRO002B,10:14:11,370.54,292.67,99.64,120.48,61.9,MoveToCheckPoint,d96e3fdf-d858-4e18-8b64-60ab36198ea1,PackageDelivered,2025-07-24_10-11-08,PickAndDelivery,2,3.45
DRO001A,10:14:14,195.98,266.63,99.69,197.65,80.97,ReturnToHub,3136809c-401a-4489-b7e4-afc5f08cbe8d,PackageDelivered,2025-07-24_10-11-08,PickAndDelivery,2,3.47
DRO002B,10:14:16,323.78,372,99.64,120.48,61.34,ReturnToHub,d96e3fdf-d858-4e18-8b64-60ab36198ea1,PackageDelivered,2025-07-24_10-11-08,PickAndDelivery,2,3.45
DRO001A,10:14:19,120.74,243.12,99.69,197.65,80.4,ReturnToHub,3136809c-401a-4489-b7e4-afc5f08cbe8d,PackageDelivered,2025-07-24_10-11-08,PickAndDelivery,2,3.47
DRO002B,10:14:21,275.99,453.47,99.64,120.48,60.79,ReturnToHub,d96e3fdf-d858-4e18-8b64-60ab36198ea1,PackageDelivered,2025-07-24_10-11-08,PickAndDelivery,2,3.45
DRO001A,10:14:24,111.99,240.08,99.47,211.17,79.84,Land,3136809c-401a-4489-b7e4-afc5f08cbe8d,PackageDelivered,2025-07-24_10-11-08,PickAndDelivery,2,3.47
DRO002B,10:14:26,256.28,486.57,99.64,120.48,60.21,ReturnToHub,d96e3fdf-d858-4e18-8b64-60ab36198ea1,PackageDelivered,2025-07-24_10-11-08,PickAndDelivery,2,3.45
DRO001A,10:14:29,112.2,240.09,77.97,359.46,79.32,Land,3136809c-401a-4489-b7e4-afc5f08cbe8d,PackageDelivered,2025-07-24_10-11-08,PickAndDelivery,2,3.47
DRO002B,10:14:31,257.22,485.31,87.85,300.24,59.73,Land,d96e3fdf-d858-4e18-8b64-60ab36198ea1,PackageDelivered,2025-07-24_10-11-08,PickAndDelivery,2,3.45
DRO001A,10:14:34,112.2,240.09,62.36,0,78.74,Land,3136809c-401a-4489-b7e4-afc5f08cbe8d,PackageDelivered,2025-07-24_10-11-08,PickAndDelivery,2,3.47
DRO002B,10:14:36,257.22,485.31,60.61,309.97,59.14,Land,d96e3fdf-d858-4e18-8b64-60ab36198ea1,PackageDelivered,2025-07-24_10-11-08,PickAndDelivery,2,3.45
DRO001A,10:14:38,112.2,240.09,59.62,0,78.5,StandBy,3136809c-401a-4489-b7e4-afc5f08cbe8d,Completed,2025-07-24_10-11-08,PickAndDelivery,2,3.47
DRO002B,10:14:41,257.22,485.31,46.05,310,58.56,Land,d96e3fdf-d858-4e18-8b64-60ab36198ea1,PackageDelivered,2025-07-24_10-11-08,PickAndDelivery,2,3.45
DRO001A,10:14:43,112.2,240.09,59.62,0,78.49,StandBy,3136809c-401a-4489-b7e4-afc5f08cbe8d,Completed,2025-07-24_10-11-08,PickAndDelivery,2,3.47
DRO002B,10:14:44,257.22,485.31,43.92,310,58.35,StandBy,d96e3fdf-d858-4e18-8b64-60ab36198ea1,Completed,2025-07-24_10-11-08,PickAndDelivery,2,3.45
