PlayerName,CurrentTime,Latitude,Longitude,Altitude,Azimuth,BatteryLevel,CurrentState,MissionId,MissionStatus,arrivalDateTime,action,priority,packageWeight
DRO001A,16:39:28,250,250,0.2,310,100,StandBy,NaN,NaN,NaN,NaN,0,0
DRO002B,16:39:28,386.3,245.8,3.3,170,80,StandBy,NaN,NaN,NaN,NaN,0,0
