PlayerName,CurrentTime,Latitude,Longitude,Altitude,Azimuth,BatteryLevel,CurrentState,MissionId,MissionStatus,arrivalDateTime,action,priority,packageWeight
DRO001A,10:34:49,163.91,371.37,99.77,355.86,90.57,MoveToCheckPoint,4d7a429b-6e9b-4298-95b3-390f4a591171,InProgress,2025-03-11_10-33-06,PickAndDelivery,1,3.56
DRO002B,10:34:49,262.51,58.46,54.23,34.36,70.93,TakeOff,f4d67ffb-b0fe-44c7-9ec3-db49153a8540,InProgress,2025-03-11_10-33-06,PickAndDelivery,1,4.23
DRO001A,10:34:54,232.97,366.34,99.77,355.86,89.88,MoveToCheckPoint,4d7a429b-6e9b-4298-95b3-390f4a591171,InProgress,2025-03-11_10-33-06,PickAndDelivery,1,3.56
DRO002B,10:34:54,262.51,58.46,97.17,34.37,70.31,TakeOff,f4d67ffb-b0fe-44c7-9ec3-db49153a8540,InProgress,2025-03-11_10-33-06,PickAndDelivery,1,4.23
DRO001A,10:34:59,324.72,359.67,99.77,355.86,89.19,MoveToDelivery,4d7a429b-6e9b-4298-95b3-390f4a591171,InProgress,2025-03-11_10-33-06,PickAndDelivery,1,3.56
DRO002B,10:34:59,267.55,61.92,99.73,34.37,69.67,MoveToCheckPoint,f4d67ffb-b0fe-44c7-9ec3-db49153a8540,InProgress,2025-03-11_10-33-06,PickAndDelivery,1,4.23
DRO001A,10:35:04,419.61,352.88,99.77,355.86,88.5,MoveToDelivery,4d7a429b-6e9b-4298-95b3-390f4a591171,InProgress,2025-03-11_10-33-06,PickAndDelivery,1,3.56
DRO002B,10:35:04,293.02,79.37,99.73,34.37,68.98,MoveToCheckPoint,f4d67ffb-b0fe-44c7-9ec3-db49153a8540,InProgress,2025-03-11_10-33-06,PickAndDelivery,1,4.23
DRO001A,10:35:09,459.52,350,99.77,355.86,87.78,MoveToDelivery,4d7a429b-6e9b-4298-95b3-390f4a591171,InProgress,2025-03-11_10-33-06,PickAndDelivery,1,3.56
DRO002B,10:35:09,339.22,111.02,99.73,34.37,68.28,MoveToCheckPoint,f4d67ffb-b0fe-44c7-9ec3-db49153a8540,InProgress,2025-03-11_10-33-06,PickAndDelivery,1,4.23
DRO001A,10:35:14,457.9,350.1,86.66,272,87.19,Land,4d7a429b-6e9b-4298-95b3-390f4a591171,InProgress,2025-03-11_10-33-06,PickAndDelivery,1,3.56
DRO002B,10:35:14,407.46,157.85,99.73,34.38,67.58,MoveToDelivery,f4d67ffb-b0fe-44c7-9ec3-db49153a8540,InProgress,2025-03-11_10-33-06,PickAndDelivery,1,4.23
DRO001A,10:35:19,457.9,350.1,58.66,270.01,86.46,Land,4d7a429b-6e9b-4298-95b3-390f4a591171,InProgress,2025-03-11_10-33-06,PickAndDelivery,1,3.56
DRO002B,10:35:19,439.33,179.36,99.73,34.37,66.85,MoveToDelivery,f4d67ffb-b0fe-44c7-9ec3-db49153a8540,InProgress,2025-03-11_10-33-06,PickAndDelivery,1,4.23
DRO001A,10:35:24,457.9,350.1,43.32,270,85.74,Land,4d7a429b-6e9b-4298-95b3-390f4a591171,InProgress,2025-03-11_10-33-06,PickAndDelivery,1,3.56
DRO002B,10:35:24,437.85,178.39,87.33,261.84,66.22,Land,f4d67ffb-b0fe-44c7-9ec3-db49153a8540,InProgress,2025-03-11_10-33-06,PickAndDelivery,1,4.23
DRO001A,10:35:29,457.9,350.1,40.11,270,85.03,DeliverPackage,4d7a429b-6e9b-4298-95b3-390f4a591171,InProgress,2025-03-11_10-33-06,PickAndDelivery,1,3.56
DRO002B,10:35:29,437.85,178.39,68.52,270.03,65.5,Land,f4d67ffb-b0fe-44c7-9ec3-db49153a8540,InProgress,2025-03-11_10-33-06,PickAndDelivery,1,4.23
DRO001A,10:35:34,457.9,350.1,39.72,270,84.81,DeliverPackage,4d7a429b-6e9b-4298-95b3-390f4a591171,InProgress,2025-03-11_10-33-06,PickAndDelivery,1,3.56
DRO002B,10:35:34,437.85,178.39,62.63,270,64.77,DeliverPackage,f4d67ffb-b0fe-44c7-9ec3-db49153a8540,InProgress,2025-03-11_10-33-06,PickAndDelivery,1,4.23
DRO001A,10:35:36,457.9,350.1,39.72,270,84.81,TakeOff,4d7a429b-6e9b-4298-95b3-390f4a591171,PackageDelivered,2025-03-11_10-33-06,PickAndDelivery,1,3.56
DRO002B,10:35:39,437.85,178.39,61.92,270,64.37,DeliverPackage,f4d67ffb-b0fe-44c7-9ec3-db49153a8540,InProgress,2025-03-11_10-33-06,PickAndDelivery,1,4.23
DRO001A,10:35:41,457.9,350.1,58.17,198.07,84.21,TakeOff,4d7a429b-6e9b-4298-95b3-390f4a591171,PackageDelivered,2025-03-11_10-33-06,PickAndDelivery,1,3.56
DRO002B,10:35:42,437.85,178.39,61.92,270,64.37,TakeOff,f4d67ffb-b0fe-44c7-9ec3-db49153a8540,PackageDelivered,2025-03-11_10-33-06,PickAndDelivery,1,4.23
DRO001A,10:35:46,457.9,350.1,98.09,197.65,83.7,TakeOff,4d7a429b-6e9b-4298-95b3-390f4a591171,PackageDelivered,2025-03-11_10-33-06,PickAndDelivery,1,3.56
DRO002B,10:35:47,437.85,178.39,80.34,106.26,63.77,TakeOff,f4d67ffb-b0fe-44c7-9ec3-db49153a8540,PackageDelivered,2025-03-11_10-33-06,PickAndDelivery,1,4.23
DRO001A,10:35:51,450.97,347.88,99.81,197.65,83.19,MoveToCheckPoint,4d7a429b-6e9b-4298-95b3-390f4a591171,PackageDelivered,2025-03-11_10-33-06,PickAndDelivery,1,3.56
DRO002B,10:35:52,437.58,178.85,99.79,120.49,63.3,MoveToCheckPoint,f4d67ffb-b0fe-44c7-9ec3-db49153a8540,PackageDelivered,2025-03-11_10-33-06,PickAndDelivery,1,4.23
DRO001A,10:35:56,420.32,338.1,99.81,197.65,82.63,MoveToCheckPoint,4d7a429b-6e9b-4298-95b3-390f4a591171,PackageDelivered,2025-03-11_10-33-06,PickAndDelivery,1,3.56
DRO002B,10:35:57,428.02,195.06,99.79,120.48,62.74,MoveToCheckPoint,f4d67ffb-b0fe-44c7-9ec3-db49153a8540,PackageDelivered,2025-03-11_10-33-06,PickAndDelivery,1,4.23
DRO001A,10:36:01,365.74,320.68,99.81,197.65,82.08,MoveToCheckPoint,4d7a429b-6e9b-4298-95b3-390f4a591171,PackageDelivered,2025-03-11_10-33-06,PickAndDelivery,1,3.56
DRO002B,10:36:02,405.62,233.05,99.79,120.48,62.19,MoveToCheckPoint,f4d67ffb-b0fe-44c7-9ec3-db49153a8540,PackageDelivered,2025-03-11_10-33-06,PickAndDelivery,1,4.23
DRO001A,10:36:06,287.37,295.62,99.81,197.65,81.52,MoveToCheckPoint,4d7a429b-6e9b-4298-95b3-390f4a591171,PackageDelivered,2025-03-11_10-33-06,PickAndDelivery,1,3.56
DRO002B,10:36:07,370.45,292.67,99.79,120.48,61.63,MoveToCheckPoint,f4d67ffb-b0fe-44c7-9ec3-db49153a8540,PackageDelivered,2025-03-11_10-33-06,PickAndDelivery,1,4.23
DRO001A,10:36:11,195.88,266.63,99.81,197.65,80.97,ReturnToHub,4d7a429b-6e9b-4298-95b3-390f4a591171,PackageDelivered,2025-03-11_10-33-06,PickAndDelivery,1,3.56
DRO002B,10:36:12,323.71,372,99.79,120.48,61.08,ReturnToHub,f4d67ffb-b0fe-44c7-9ec3-db49153a8540,PackageDelivered,2025-03-11_10-33-06,PickAndDelivery,1,4.23
DRO001A,10:36:16,121.03,243.12,99.81,197.65,80.4,ReturnToHub,4d7a429b-6e9b-4298-95b3-390f4a591171,PackageDelivered,2025-03-11_10-33-06,PickAndDelivery,1,3.56
DRO002B,10:36:17,276.01,453.47,99.79,120.48,60.52,ReturnToHub,f4d67ffb-b0fe-44c7-9ec3-db49153a8540,PackageDelivered,2025-03-11_10-33-06,PickAndDelivery,1,4.23
DRO001A,10:36:21,112.17,240.08,99.43,218.57,79.84,Land,4d7a429b-6e9b-4298-95b3-390f4a591171,PackageDelivered,2025-03-11_10-33-06,PickAndDelivery,1,3.56
DRO002B,10:36:22,256.52,486.57,99.79,120.48,59.94,ReturnToHub,f4d67ffb-b0fe-44c7-9ec3-db49153a8540,PackageDelivered,2025-03-11_10-33-06,PickAndDelivery,1,4.23
DRO001A,10:36:26,112.2,240.09,77.56,359.52,79.32,Land,4d7a429b-6e9b-4298-95b3-390f4a591171,PackageDelivered,2025-03-11_10-33-06,PickAndDelivery,1,3.56
DRO002B,10:36:27,257.22,485.31,89.66,311.22,59.46,Land,f4d67ffb-b0fe-44c7-9ec3-db49153a8540,PackageDelivered,2025-03-11_10-33-06,PickAndDelivery,1,4.23
DRO001A,10:36:31,112.2,240.09,62.26,0,78.74,Land,4d7a429b-6e9b-4298-95b3-390f4a591171,PackageDelivered,2025-03-11_10-33-06,PickAndDelivery,1,3.56
DRO002B,10:36:33,257.22,485.31,61.83,309.92,58.88,Land,f4d67ffb-b0fe-44c7-9ec3-db49153a8540,PackageDelivered,2025-03-11_10-33-06,PickAndDelivery,1,4.23
DRO001A,10:36:35,112.2,240.09,59.62,0,78.5,StandBy,4d7a429b-6e9b-4298-95b3-390f4a591171,Completed,2025-03-11_10-33-06,PickAndDelivery,1,3.56
DRO002B,10:36:38,257.22,485.31,46.64,310,58.3,Land,f4d67ffb-b0fe-44c7-9ec3-db49153a8540,PackageDelivered,2025-03-11_10-33-06,PickAndDelivery,1,4.23
DRO001A,10:36:40,112.2,240.09,59.62,0,78.49,StandBy,4d7a429b-6e9b-4298-95b3-390f4a591171,Completed,2025-03-11_10-33-06,PickAndDelivery,1,3.56
DRO002B,10:36:41,257.22,485.31,43.92,310,58.03,StandBy,f4d67ffb-b0fe-44c7-9ec3-db49153a8540,Completed,2025-03-11_10-33-06,PickAndDelivery,1,4.23
