PlayerName,CurrentTime,Latitude,Longitude,Altitude,Azimuth,BatteryLevel,CurrentState,MissionId,MissionStatus,arrivalDateTime,action,priority,packageWeight
DRO001A,17:55:21,250,250,0.2,310,100,StandBy,NaN,NaN,NaN,NaN,0,0
DRO002B,17:55:21,386.3,245.8,3.3,170,80,StandBy,NaN,NaN,NaN,NaN,0,0
